Company;Site Name;Site Alias;Description;Region;Site Group;Street;Country*+;City*+;Latitude;Longitude;Maintenance Circle Name; Site Type;Location ID;PrimAlias;Additional Site Details;Status
Dummy Company;ABBR-Bonkoukou - 1.57(Balleyara);Bonkoukou - 1.57(Balleyara);;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-Bonkoukou - Balleyara;Bonkoukou - Balleyara;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-Boune - 1.14;Boune - 1.14;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-Boune - 1.14(Guidiguiri);Boune - 1.14(Guidiguiri);;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-Boune - 1.15(Kargueri);Boune - 1.15(Kargueri);;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-Bouremi - 1.21(Kore);Bouremi - 1.21(Kore);;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-Bouremi - Bolbol1.20;Bouremi - Bolbol1.20;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-Container - Kollo;Container - Kollo;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-DATACENTERXDM900;DATACENTERXDM900;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-DIFFAXDM900;DIFFAXDM900;;Diffa;Diffa;;Country Name;Diffa;;;;;;;;
Dummy Company;ABBR-DOSSOXDM900;DOSSOXDM900;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-Dakoro - 1.25 (Korohane);Dakoro - 1.25 (Korohane);;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-Damagaram Takaya - 1.6(Karkarra);Damagaram Takaya - 1.6(Karkarra);;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-Dan Mairo - Mayahi 3.8;Dan Mairo - Mayahi 3.8;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-Dosso Rep. - 1.15(Farri);Dosso Rep. - 1.15(Farri);;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-ECOBANK RD TO NEW HQ;ECOBANK RD TO NEW HQ;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-Dan Issa - Madarounfa;Dan Issa - Madarounfa;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-Diffa - 1.36(Chetimari);Diffa - 1.36(Chetimari);;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-Dosso Rep. - Farri2;Dosso Rep. - Farri2;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-Falenco - Barkin Birji (3.18);Falenco - Barkin Birji (3.18);;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-Farri 2 - 1.17(Bolbol);Farri 2 - 1.17(Bolbol);;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-Filingue - 1.54(Dinkilmi);Filingue - 1.54(Dinkilmi);;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-Garare - Falenco(3.17);Garare - Falenco(3.17);;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-Garhanga - 1.1(Tamaske);Garhanga - 1.1(Tamaske);;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Goudoumaria - 1.22(Jajeri);Goudoumaria - 1.22(Jajeri);;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-Goudoumaria - 1.23(Kadelaboua);Goudoumaria - 1.23(Kadelaboua);;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-Guidiguir - 1.12(Guidimouni);Guidiguir - 1.12(Guidimouni);;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-HQ (NIAMEY) - HAMDALLAYE;HQ (NIAMEY) - HAMDALLAYE;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-HQXDM1000;HQXDM1000;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-HQXDM900;HQXDM900;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-Hamdallaye - 1. 62(Banikossoye);Hamdallaye - 1. 62(Banikossoye);;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-Hamdallaye - 1. 63(HQ);Hamdallaye - 1. 63(HQ);;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-IMOU Rep 1.6 - TECHILE Rep;IMOU Rep 1.6 - TECHILE Rep;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-Jajeri - 1.24;Jajeri - 1.24;;Diffa;Diffa;;Country Name;Diffa;;;;;;;;
Dummy Company;ABBR-Jajeri - 1.24(Goudoumaria);Jajeri - 1.24(Goudoumaria);;Diffa;Diffa;;Country Name;Diffa;;;;;;;;
Dummy Company;ABBR-Jajeri - 1.25;Jajeri - 1.25;;Diffa;Diffa;;Country Name;Diffa;;;;;;;;
Dummy Company;ABBR-Jajeri - 1.25(Kelakam);Jajeri - 1.25(Kelakam);;Diffa;Diffa;;Country Name;Diffa;;;;;;;;
Dummy Company;ABBR-Kadelaboua - 1.20(Gourselik);Kadelaboua - 1.20(Gourselik);;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-Kakou - 1.43(Konni);Kakou - 1.43(Konni);;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Kalfou - Tahoua;Kalfou - Tahoua;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Kargueri - 1.17;Kargueri - 1.17;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-Karkarra - 1.8(Damagaram Takaya);Karkarra - 1.8(Damagaram Takaya);;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-Karohane - 1.27(Koree);Karohane - 1.27(Koree);;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-FRE0001A-FARIE.1;FRE0001A-FARIE.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-GAYI.1;GAYI.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-GOTHEYE.1;GOTHEYE.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-GRANDHOTEL-TN.1;GRANDHOTEL-TN.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-GUIDANSORI-SNCP.1;GUIDANSORI-SNCP.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-GYA0005A-GAYA11R1RELIEF.1;GYA0005A-GAYA11R1RELIEF.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-HAMDALLAYE.1;HAMDALLAYE.1;;Fillingue;Fillingue;;Country Name;Fillingue;;;;;;;;
Dummy Company;ABBR-ILLEGHADER.1;ILLEGHADER.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-INDUSTRIERELIEF.1;INDUSTRIERELIEF.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-INGAL.1;INGAL.1;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-InThuila.1;InThuila.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-KABELEWA.1;KABELEWA.1;;Diffa;Diffa;;Country Name;Diffa;;;;;;;;
Dummy Company;ABBR-KAFINBAKA.1;KAFINBAKA.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-KALFOU.1;KALFOU.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-KAURA.1;KAURA.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-KORGOM.1;KORGOM.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-KOURE.1;KOURE.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-KWARAKANO.1;KWARAKANO.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-MANZOU.1;MANZOU.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-MARADI-Ring.1;MARADI-Ring.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-MAYAHI.1;MAYAHI.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-MAYKI.1;MAYKI.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-NAMARO.1;NAMARO.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-NASSARAWA.1;NASSARAWA.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-NEWDIADIA-SNCP.1;NEWDIADIA-SNCP.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-RWAFI-REP.1;RWAFI-REP.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-TCHANGARI.1;TCHANGARI.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-TN-BOURKOUBOURKOU.1;TN-BOURKOUBOURKOU.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-TN-ELGOULA.1;TN-ELGOULA.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-TN-GAWEYE.1;TN-GAWEYE.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Tabotake.1;Tabotake.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Taroum.1;Taroum.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-ABALAK.1;ABALAK.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-ABEREY.1;ABEREY.1;;Fillingue;Fillingue;;Country Name;Fillingue;;;;;;;;
Dummy Company;ABBR-ALARIENI.1;ALARIENI.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-ARLITHQ.1;ARLITHQ.1;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-ATCHILAHIA.1;ATCHILAHIA.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-BONKANEY.1;BONKANEY.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-Bobiel.1;Bobiel.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-CALLCENTER-MARIAMA.1;CALLCENTER-MARIAMA.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-CONTAINER-Exp.1;CONTAINER-Exp.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-Kastina - Katsina Rep;Kastina - Katsina Rep;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-Kelakam - 1.27;Kelakam - 1.27;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-Komby2 - 1.6;Komby2 - 1.6;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-Kore - 1.22(Bouremi);Kore - 1.22(Bouremi);;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-Kore - 1.23(Tibiri Dutchi);Kore - 1.23(Tibiri Dutchi);;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-LIPTINFOR TO NEW HQ;LIPTINFOR TO NEW HQ;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-Laba - Garahanga;Laba - Garahanga;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Madarounfa - Dan Isa;Madarounfa - Dan Isa;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-Maine Rep. - 1.28(Kelakam);Maine Rep. - 1.28(Kelakam);;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-Makourdi - Rwafi;Makourdi - Rwafi;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-Moujia - 1.47(Badaguichiri);Moujia - 1.47(Badaguichiri);;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Koree - Tabotake;Koree - Tabotake;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Loma - Gofo;Loma - Gofo;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-Maine Rep. - 1.29(Maine Soroa);Maine Rep. - 1.29(Maine Soroa);;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-Moujia - Badaguichiri;Moujia - Badaguichiri;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Ourafane - Garare 3.14;Ourafane - Garare 3.14;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-Rwafi - 1.51(Dinkilmi);Rwafi - 1.51(Dinkilmi);;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-Sabon Machi - Chadakori;Sabon Machi - Chadakori;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-Station - Terminal;Station - Terminal;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-TAHOUA - BAGGA;TAHOUA - BAGGA;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-TAHOUAXDM900;TAHOUAXDM900;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Tabalak - 1.27;Tabalak - 1.27;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Tabotake - Laba;Tabotake - Laba;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Tahuoa - Bambay;Tahuoa - Bambay;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Tamaske - 1.35(Kalfou);Tamaske - 1.35(Kalfou);;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Tchiro Rep 1.14 - Tchiro;Tchiro Rep 1.14 - Tchiro;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-Tebaram - 1.44 (Edir);Tebaram - 1.44 (Edir);;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Tebaram - Bagaroua;Tebaram - Bagaroua;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Tibiri Doutchi - Loma;Tibiri Doutchi - Loma;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-Yaya - 1.34(Mounseka);Yaya - 1.34(Mounseka);;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Yaya - 1.35(Tafouka);Yaya - 1.35(Tafouka);;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Yaya - Tafouka;Yaya - Tafouka;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-ZINDERXDM900;ZINDERXDM900;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-Zermou - 1.4;Zermou - 1.4;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-Zinder - 1.1;Zinder - 1.1;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-COOPERATION.1;COOPERATION.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-DAKORO.1;DAKORO.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-DOGO.1;DOGO.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-DOLEKAZONAN.1;DOLEKAZONAN.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-ETATMAJOR.1;ETATMAJOR.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-GAZAOUA.1;GAZAOUA.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-GNALGA.1;GNALGA.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-GOUBEY.1;GOUBEY.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-HARIKANASSO.1;HARIKANASSO.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-ILLELA.1;ILLELA.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-INKARKADA.1;INKARKADA.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-INSAFARI.1;INSAFARI.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-TN-DANSOFO2Relief.1;TN-DANSOFO2Relief.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-TN-ECOBANK.1;TN-ECOBANK.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-AGADEZ.HQ-RING.1;AGADEZ.HQ-RING.1;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-AGADEZHQ.1;AGADEZHQ.1;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-BANIFANDOU-Exp.1;BANIFANDOU-Exp.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-BANIZOUMBOU.1;BANIZOUMBOU.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-ADOUA.1;ADOUA.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-ADOUAKIHI.1;ADOUAKIHI.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-CONTAINER-EXP2.1;CONTAINER-EXP2.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-DAGODA.1;DAGODA.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-DANSOFO-Ring.1;DANSOFO-Ring.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-FABIRDJI.1;FABIRDJI.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-FALMEYE.1;FALMEYE.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-GUIDANWARI.1;GUIDANWARI.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-KANNARE.1;KANNARE.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-KOBODAY.1;KOBODAY.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-SERKINHAOUSSA.1;SERKINHAOUSSA.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-Stabob.1;Stabob.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-TAPOAREP.1;TAPOAREP.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-MAGARIA.1;MAGARIA.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-OFFEDES.1;OFFEDES.1;;Diffa;Diffa;;Country Name;Diffa;;;;;;;;
Dummy Company;ABBR-OUALLAM-REP-SNCP.1;OUALLAM-REP-SNCP.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-ROUTEDOSSO.1;ROUTEDOSSO.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-SOLUX.1;SOLUX.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-TAMASKE.1;TAMASKE.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-TILLABERI2RIEL.1;TILLABERI2RIEL.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-AFALA.1;AFALA.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-AGADEZ-3relf-RIMBO.1;AGADEZ-3relf-RIMBO.1;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-AIRPORT-NEWHQ.1;AIRPORT-NEWHQ.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-ALLELA.1;ALLELA.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-ANAB.1;ANAB.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-ASSAOUAS.1;ASSAOUAS.1;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-AYOROU.1;AYOROU.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-BALEYARA.1;BALEYARA.1;;Fillingue;Fillingue;;Country Name;Fillingue;;;;;;;;
Dummy Company;ABBR-BANDIO-SNCP.1;BANDIO-SNCP.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-BANIFANDOU.1;BANIFANDOU.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-BANIZOUMBOU2.1;BANIZOUMBOU2.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-BORGO.1;BORGO.1;;Fillingue;Fillingue;;Country Name;Fillingue;;;;;;;;
Dummy Company;ABBR-Banibye.1;Banibye.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-CARRE.1;CARRE.1;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-DJINGUINIS.1;DJINGUINIS.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-DOUBELMA.1;DOUBELMA.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-DOUNGOUNHAOUSSA.1;DOUNGOUNHAOUSSA.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-DUNGASS.1;DUNGASS.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-Dan-alla.1;Dan-alla.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-EDIR.1;EDIR.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-KANTCHE.1;KANTCHE.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-KARMA-SNCP.1;KARMA-SNCP.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-KIGOUDOUKOURA.1;KIGOUDOUKOURA.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-LAZARET1RELIEF.1;LAZARET1RELIEF.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-MAZAMNI.1;MAZAMNI.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-MIRRIHA.1;MIRRIHA.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-NAMARIGOUNGOU.1;NAMARIGOUNGOU.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-NEWHQ-AMM2.1;NEWHQ-AMM2.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-NEWHQ4.1;NEWHQ4.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-NIA0027B-NORDFESSAU.1;NIA0027B-NORDFESSAU.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-NIAMEY-2000.1;NIAMEY-2000.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-OUALLAM-SNCP.1;OUALLAM-SNCP.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-OUROGUELADI.1;OUROGUELADI.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-ROUTEFILINGUE.1;ROUTEFILINGUE.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-SABON-GARI.1;SABON-GARI.1;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-SABONKAFI.1;SABONKAFI.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-SAMARI.1;SAMARI.1;;Fillingue;Fillingue;;Country Name;Fillingue;;;;;;;;
Dummy Company;ABBR-SAMBERA.1;SAMBERA.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-SONNITEL-AGADEZ.1;SONNITEL-AGADEZ.1;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-TAKOUKOUREP.1;TAKOUKOUREP.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-TALLADJE.1;TALLADJE.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-TCHADOUA.1;TCHADOUA.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-TN-CONTAINER-BANIFANDOU.1;TN-CONTAINER-BANIFANDOU.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-TN-KAROFAN.1;TN-KAROFAN.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-TN-SALOUDJIBO.1;TN-SALOUDJIBO.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-TN-TACHAN-ARZIKA.1;TN-TACHAN-ARZIKA.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
